videoid,auto,sub
OA2qNUzj4l8,True,False
Ns3cN8qqkaw,True,False
vfXVSbOfJds,True,False
Ec17PFOp6E4,True,False
ZU2nAXjWaPQ,False,False
ui_8koXE2ow,True,False
Bv7I6zyeaBM,True,False
fpkKQQ39h7Y,True,False
bA27NKe6CLc,True,False
dBwbOMoBsgU,True,False
-gor1qvSWb4,True,False
Fb4qegpkdNE,True,False
x_D_gVOqS3o,True,False
qmJM7mbUM_o,True,False
w0w4JV2QmdQ,True,False
8Qb_7xK8xNY,True,False
EVWzmo-vEg0,True,False
LoS-gVfCs2o,True,False
y2rGARhmrts,True,False
vObMBNGQykY,True,False
0LAY_rgqoOE,False,False
ROXz2ZLGRPw,False,False
irboxqKNZSI,True,False
_KzCxowqm-g,True,False
QSkY9Gs9M7k,True,False
MGna4eX0_ks,True,False
L0xDCF29gVg,True,False
4oqDY8w7LSY,True,False
VVOa0Luju9Q,True,False
0RIDgq7admA,False,False
WuGfDIC7-Jg,True,False
QA8S3YxYf3k,True,False
siP1J86aWzE,True,False
XmvZydRk9eE,True,False
dVMlWM6iJbU,True,False
Vgcytt67vz0,True,False
cgafu0nfwEQ,True,False
C1MgEsiX6Dc,True,False
4i0bwmsCrvs,True,False
GpzL4ly_iyA,True,False
7SWlN6KA7LY,False,False
UoP2FcS4Npk,True,False
9H8indBxLYY,True,False
NjhiOUlzYUE,True,False
nBHeR6rOd-4,True,False
dFyBxQ9DdJE,True,False
-zJAbZbwx1k,True,False
aJonnVD44Z4,True,False
7Ll7Gqmc6aE,False,False
g_MY-jJDjsQ,True,False
IjCbh4PJJf4,True,False
A_A9sgyUeBg,False,False
MkKpgKWtc_c,False,False
Z78cur7i484,True,False
iOFveSUmh9U,True,False
FCWJR4VvAk4,True,False
H91BxkBXttE,False,False
OsRSZhQubHc,True,False
u3iZOQfV0fo,False,False
C7o5kWrbJJE,True,False
My95s6ZryPg,True,False
RMOUGDM5SDw,False,False
8xhMFy06LHY,True,False
OuRvlIkZjtM,False,False
zor0RjyQqd0,False,False
0BcPsD-UUUY,False,False
yx7E4M7g6dw,False,False
a7HnW0x5xwM,True,False
3xrkHI4OY-A,True,False
vZxuHAVIjzY,True,False
ej99nhfsfXo,True,False
1R7aLY0iYb0,True,False
cNwAwri9JHc,True,False
jPO67xClciI,True,False
5-DS9vtLeEs,True,False
m5SMuZgUGN4,True,False
NepY4kJgVlM,True,False
U5urvAW560w,True,False
fR1tttC4MRE,False,False
G_R7ZXX4GaY,False,False
GJFVa5GxH4A,True,False
kCNVg4qK8YM,True,False
7Vx8LNVFOpY,False,False
_Rzok7WoU_Q,True,False
McbUv8ZSgTw,False,False
54l8oB61gD8,False,False
BS5EO7Aw9WQ,True,False
iNK3evXXSz4,True,False
pnZs5fldQDY,False,False
0ozGjvswK7s,True,False
JLSNyvU2CN4,True,False
X8ORkX1NkYs,True,False
7xUYUJ69BnE,False,False
Rq6begdQLY0,False,False
eg3w6hIwUcA,False,False
hpXhLWty_Lw,True,False
D2OhVMaKQ0w,False,False
2d_ZYOp5iVw,True,False
LiOoDF9nE8E,False,False
DCG4qryy1Dg,True,False
mAq7ikry6oI,True,False
hNm_GAIXOWw,True,False
hglEWIL42gU,False,False
cVbIO13P6UE,False,False
LSQ8blCdAtA,True,False
3xzYkcJdmUE,True,False
xTMRXnxGbyI,True,False
BsUa7eCgE_U,False,False
EC0JTxpHokg,True,False
0zCMSR9cg5E,False,False
V9QDyWl2R9s,True,False
BWOL-nL4zgk,True,False
3wkDPTupgvY,True,False
85Iv2b4ZBRc,True,False
xnAfLcgnLpU,True,False
RUnOwCK9lOQ,True,False
UP597pD_seM,True,False
g28Z6lc4rS8,True,False
2edQri_iGF4,True,False
iDsAIt3iKs0,True,False
vZNK5nhsmDg,True,False
dLyd7v0RwNI,True,False
qpAYlCdaVcQ,True,False
caywNpTzYV4,False,False
ciCQdsmOyIM,True,False
yOM5C2rt0lU,True,False
189iHSWH7zs,True,False
BrexWWdlUnE,True,False
loLid1WjkbQ,True,False
QpKJvquTrw8,False,False
Ctfns_pP6UE,False,False
oM2mmLIma7s,False,False
RjT7cHi6ojg,True,False
u09KOe1seNE,True,False
LU9H68fpX7s,False,False
IZROSrGG8cU,False,False
Qpu9houk008,False,False
YowzXNMkJQw,True,False
ULYcj2u3xRU,False,False
0HfB6NvCh3w,False,False
zX3XxbqUmbU,True,False
SIRbUA2g0LQ,False,False
PwzIgMsmgJs,True,False
qq2O34T7woE,False,False
mHW_vXbhcwE,False,False
T5TDPIwFu00,False,False
SI1FfxpMyeY,False,False
GY7a5q4d4Co,False,False
pHuT_inC1zE,False,False
22vCsN_Vh0o,True,False
T7lEihj2lrA,False,False
BKJ31dKn-Aw,False,False
ldREya6TjpA,True,False
0fbEK2HyNGc,False,False
VE8-UZDDBFM,True,False
_LzUQ1kFW_c,True,False
5J4mGAQkSDw,True,False
csDWPTF1ckA,True,False
CKl1o2JBJqM,True,False
fDhWumk0u0w,True,False
vQM914guz_w,True,False
JKY9DUVhnaA,True,False
I2xhxcwUTIY,True,False
TiJlazBSQyk,True,False
xYAcx1-99Vg,True,False
1ESTeA-J2ZY,False,False
fB-VHWxkH7I,False,False
v8AOtgmdzp8,False,False
V_a4K0rM-Bs,True,False
RnlIRNbN0cI,True,False
p2i39Nf0d94,True,False
dI7eki1UGJ4,True,False
NxwbTipmKj0,True,False
8AdkewFMLQg,True,False
oZS5Gvhn2j0,True,False
ealdVd5xP8I,True,False
p7ccaKmoSfM,True,False
DCKv3-UhX8s,True,False
5hos7hv1Cn8,False,False
8IPNP4jiIuU,True,False
NweGGxGAb7c,True,False
5wMC-B4_ZIM,True,False
2Sjfta5Me2Q,True,False
IowBp4WvPQg,True,False
9pLtF_NSalw,True,False
oza6_bVWqio,True,False
3Fuwk20LeP4,True,False
IPUS5alLb5g,True,False
dzwhG_wZyQU,True,False
jKkHvaLI72U,True,False
qFdsWnyeC7c,True,False
mjn0ZLbx_0k,True,False
t7b53ZKdbHQ,True,False
m8j73-hhh1s,True,False
9Cercnh074A,True,False
TO_xVZGjud4,False,False
XKEc-n8Sjvg,False,False
fVvCeapQVpE,False,False
10I85bH9jU4,False,False
Vuaqivu1sgk,False,False
YdVeTI9ISBQ,True,False
wJfktF4Xi9Q,False,False
cNs9-8PNTIQ,False,False
tTQNbiaQ1-s,False,False
p90SEPYrlrs,True,False
xUDiC-CiM9U,False,False
LGf9vARCYNg,True,False
zMn9mithu84,False,False
B4IT0_VnykI,False,False
e4D15pqTUVw,True,False
m8dqRuts3J4,False,False
PWyMGbXE5Bs,True,False
psq2OGJbRNQ,True,False
TH5rNl6s6A4,True,False
i0emc3h0Gnw,True,False
MwVp-ZakJyY,True,False
1MwkpK5bzG0,True,False
JKBMyU3BBMY,True,False
YJkAZ-oqCKQ,True,False
6gRrhSBhb1Q,True,False
NpN7sPXcwXA,False,False
NTdgFjC9sec,True,False
UE4vQPOfz_A,True,False
JVjTU-S80T8,True,False
-cvz6X3BmTA,True,False
W4usGJLcJUc,True,False
wgBZ5YlHjHg,True,False
XEoMizyqQ_4,True,False
iozPsPGEPxk,True,False
27VTnAiqSnA,False,False
9PABreFqeQQ,False,False
LJ-Q8iIKHIo,False,False
wEo3YtwpJYU,False,False
ZADjuODvy4g,False,False
Kzqn_QB_ywE,True,False
SILmP4Xwmfo,True,False
qggjjuOvk9E,True,False
6nVheyEkU2M,False,False
hRqTTRvUZss,False,False
hwB8dKRvINg,True,False
Giqs6LLIx7Y,True,False
APptiDXnOz4,True,False
adqpYhtnGfM,True,False
mpYWqOxiCrI,True,False
fyBT-0y3KxY,True,False
hJz0PbIRcL8,True,False
Sz4mQD0Fbtg,True,False
KnqhAFo3HyM,False,False
HVvhZE3_qKU,True,False
ttESDfk8ruk,True,False
HY6yktT_4Hg,False,False
_Ie5kTnQhjc,True,False
9xeM_I_zRHg,True,False
zf11IxcDQwE,True,False
7IwcUE2dnEU,False,False
gDALquev2b4,True,False
GdruJrYzuK4,True,False
vud5UCdenMw,False,False
UPjO6OlWj2k,False,False
o3LD2oFCzT0,True,False
AaN2kGUn5Nk,True,False
ycCsZVCOlxw,True,False
rEryvM2o4-s,True,False
Roz4cpj975M,True,False
QXs3gBzED0c,True,False
QhXCL8IfkTQ,False,False
1RRSrZIvKRs,False,False
QDca9fFSmDc,True,False
70oCj4LLlg4,True,False
9oSx3W0x5bo,True,False
J7HvgHbSyiI,True,False
_3XTZOCRelI,True,False
_HcJjCp4PfQ,True,False
m2Yq1dFDj_U,False,False
ns4KhOtWa3w,False,False
7xH5iAJHYkU,True,False
xKM39SMHwk4,False,False
kttkYOFFEAY,True,False
zwUZiqXpD1k,True,False
avW7_Er3x6U,True,False
2xZo2DL5btI,True,False
9dQmrSrpb7Y,True,False
nTIvxMqkD_U,False,False
Ks-q8DBVFp8,True,False
pe4qqTPn5_0,True,False
FZGpDCW2qqY,True,False
mgiTriRPInA,False,False
TQKA_kFzao4,False,False
rQGr7LeIbrQ,False,False
R9IvUVo0tO8,True,False
ZUOAo2D_l18,True,False
dbDEimg1D9g,True,False
5fb05mKpEns,False,False
KQWa6Wd2C5o,True,False
axa2w23Ufr4,False,False
OvLRtQ4lDis,False,False
PrWSmm3SY5c,True,False
oN7NcSqQoXc,True,False
J1kZh5agIPs,False,False
eOCYuXdb9ns,True,False
b_QvIM7PIIU,True,False
vn0Z0nwoHeY,True,False
ql39OlBaqqw,False,False
QYf1TNXDhPY,True,False
fJa6t66iNQo,True,False
S3_ji0CHszo,True,False
aPs2L4jxkio,False,False
kzxaz_nodp8,False,False
0M1fTFtZBHc,True,False
9OE4eOnobJ0,True,False
iw0E0qb1PKI,True,False
enTfCu8LRBo,True,False
WSr5xRQY0_I,True,False
mj78w-zROqI,True,False
i27GuSdLE8g,True,False
M1gEd99G2Mc,True,False
v_ooK-rBu5c,True,False
tUOLc51Hxh8,False,False
D0fuzdAbpMs,False,False
RFGkScG_9II,True,False
QthrFoBBAvw,False,False
9k_PmazxtGo,False,False
vSpTlTF1YRk,True,False
bx42yu3f3mQ,False,False
Ev80VK6zYZo,False,False
m7TDI1SNcKs,False,False
O6TGIgwTt7U,False,False
V-6mZoaKi9s,True,False
6qT3QSRpeOc,False,False
wgdpmthyMD0,False,False
JDMWXseZlzw,False,False
AL21wf-p1JM,False,False
iI0nLrny32Q,False,False
Mmr6o3kndJI,False,False
3zUXytDOuyA,True,False
xiVS0RL-3iE,True,False
TAjiYkEtiSo,True,False
WfrnyVVf_hw,True,False
fqhagrcw_K8,False,False
lAB5MzyyZLM,False,False
DHVSPvYI6VY,True,False
cSu4xL6PsA4,True,False
R9ODWlyOReM,True,False
DEUPObJVows,True,False
kXqEC5Wu7BY,False,False
M76Rpcq6fN4,False,False
On2hdSaOuCs,True,False
qJ1pThTH-gg,True,False
AUT4tPZPklA,True,False
d3Ys_rYVfJY,True,False
SkRiSsTGqc0,True,False
H8rFLmAbg-M,True,False
NDC1-8hQJx0,False,False
bjJf58QFAag,True,False
gGYxDuDyh30,False,False
QE2XsOkQY7Y,True,False
d76oBOAwgL8,True,False
HOPUXBj05_o,True,False
l_cBKkmwqns,True,False
asxNq6JH_4I,True,False
7LWUCKq9Rq0,True,False
j_aIDwQ5k5s,True,False
mUJQWFm-XLI,True,False
CWBA3O5uBjo,False,False
QX7EZVwt0jQ,False,False
9Z3toMyqlDU,True,False
mO6ipwlnB1E,True,False
pq40ydukz90,True,False
HXeEz_cqnuA,False,False
ErYtsZI_Kyw,True,False
oPSGRFDomik,True,False
XcZdh5i3p_Y,False,False
gxzjdg4Hj_g,False,False
mT8-YUw7blw,True,False
gdDPltomDH0,True,False
eio4P7qQfRM,True,False
VI7ANFmjOtE,True,False
OcRKkJPA11U,True,False
9R-EaPDBonE,True,False
JvJrVs7qxng,False,False
wuJTzFll0ng,False,False
nywnP-UpiKg,True,False
buygg91fwio,True,False
HXjSjD6cQL4,True,False
Y9AfaxpsnXA,True,False
gHZs4ceDs0w,True,False
rDQ-TkcRLnM,True,False
ZfM2BD-jG8U,True,False
DHZ4KzitZK8,False,False
jvSFVbG4KhI,True,False
xXuFHob2YHA,True,False
ia58bBWnJqE,False,False
yJZ0zzyfClA,False,False
P8X0yT72HOY,True,False
9-tYk9FtKtk,True,False
tNIVqQRjCU8,True,False
ViBLZvqauW8,True,False
t5LGym7sTAs,True,False
LEYMDSm_hWk,True,False
kWwBu7deA1Q,True,False
EEA4zk04Ii4,True,False
xiPHUsVLsj4,False,False
NNNCxxXJk0A,True,False
oWq866ZRIp4,True,False
T2HbGxrY4BI,True,False
sbOtGKYKd0M,True,False
xI48gJCjkhA,False,False
2DAid7DGRGE,False,False
KDNlo4j8nZk,True,False
xx2XGIuml00,True,False
mWZvJi6_5uU,True,False
B2d5DiUUD5I,True,False
aZ0ZHm6hDl8,True,False
YDl-XUe8XwI,False,False
I2dA0tQGTyo,False,False
nfqAgt7Gwp8,False,False
HIz25qppXIo,False,False
rGOytwDXcT0,True,False
z9CQSkMjcXo,True,False
XRrzUnzI8UU,True,False
fte3ZE-urlA,True,False
quyD11nGaGs,False,False
TyeIr0BErD4,True,False
JCWQbkSVlcs,True,False
XLnrhSmTyF0,True,False
r5RLrcGk2EU,False,False
B9xQ06NXVj0,False,False
4wDhtQzCvyk,True,False
0xi7S0tDs8g,True,False
41r_Y9SVvik,False,False
rgWPK2XWvJM,True,False
xrSV3n1EufQ,True,False
a7T-0A_C8BE,True,False
xfbOdZH6zY4,True,False
i3WpyVlCLCk,True,False
N1hxBPNG390,True,False
BOnod6xMu3Y,True,False
pQVBFhVMbY8,True,False
Un5XoXkjMgE,True,False
1mb1lNohr6I,False,False
uTX8mBc8jPY,False,False
Wx6-_NSiR3k,True,False
BJBntf25FOw,True,False
aCmChuNqQKA,True,False
HCU6pE8DBzI,True,False
fckkt1sAG2k,True,False
0B2w0abQazg,True,False
2cbOViuwsPU,False,False
6LRljKeGhvQ,True,False
rPHtqMd6tw4,False,False
GSNt1hDSTZU,False,False
qbTWJtk-nEQ,True,False
oZwiWrIm_20,True,False
nmNIcHEQg2I,True,False
RSEgksqILKg,True,False
ga-BMTCigpA,True,False
ZgK3kLsNe3A,True,False
GIIHbEBcsJk,False,False
Xv7cLifKsts,False,False
aoux_eldqYU,False,False
fNRv7JZWubs,False,False
oTvIDNhlZSg,False,False
ZXJBtlyyFi0,False,False
JfwyI2UxPto,False,False
UCWjfNAky00,False,False
fvU2yg_EM7w,False,False
bzeJPwXvJGA,False,False
XFqF_oF0dJ8,False,False
0qBdw_Fm7PI,True,False
OSLuw-TBcnA,False,False
4sHbR9_X5bs,True,False
ANWghxd1hpM,False,False
RZEGITKvq1U,False,False
uKxDBsjrDm0,False,False
gDlA30FknQE,True,False
4eQg_bTkbd0,False,False
yvkc8XfWqZA,True,False
_vYZQMWOwdo,True,False
UA4aD10Bdeo,True,False
im43zl0QcIU,False,False
DFdLBGcfvOU,True,False
BMrNT6-d8fI,True,False
eypDaFK-QTM,True,False
bAC-W_1QAVE,False,False
AI5NRu3PYqw,True,False
VPnwHuvmIXU,True,False
J2LblaWKinw,True,False
OGl89DPW0uI,False,False
TkN_B9kbYHI,False,False
hH9mhqJMC0A,True,False
smpDF4Y6yTI,True,False
ZIKMZOB-brk,False,False
zqVUoRQlK9k,True,False
yrT11iYCJfQ,False,False
G-Q_B3vAiT0,True,False
GC5EMHDpZlE,True,False
REluWqc37iA,True,False
u6zSKJqalug,True,False
sjTJcna275E,True,False
VTmF2Tt_m5s,True,False
jRRCL5aHnDY,False,False
j-Yx-r0AbZU,True,False
v4mGFpaClyA,True,False
BeCJEilWksI,False,False
uDla_sMf5ts,False,False
rtxt3BwnrOg,True,False
HLzraq6G93Y,False,False
WP5EFdwf-kU,False,False
bprNny3gok8,True,False
RW_TeVUS6Do,False,False
uY8upqLH4J8,True,False
j6YK16xKQwE,True,False
eIwvtTUPChM,True,False
ifZMZqIHsE8,False,False
XFNeN4x88TE,True,False
c2TYDw_tnf4,True,False
aqe46hlC-FE,True,False
q_CB1fb9UGw,True,False
T9boOTYSwqM,True,False
VokPzL0I_jM,True,False
E40JljWtQwo,False,False
yBbt3Rj0JnI,True,False
ctutQRq76bU,False,False
4g0VCoXia_g,True,False
_w485B6KITg,True,False
cJbYdgkgV84,True,False
gEW6JMmE23Y,True,False
eHLrIdSP9cU,False,False
SJu0XMVKs1k,True,False
wY8PCIIYM4U,False,False
bA7zCKKiulA,True,False
AhQcNVyndSM,False,False
vYG5pvU4HEM,True,False
avP1HcQuqyw,False,False
WEWQbBOFcz4,False,False
izhg2ODsrdw,True,False
fimqmgiqzdA,False,False
A4kpVO56OBU,False,False
BTAd8GqsQ14,True,False
n12oZoWsqzA,True,False
9j7SqChh3uc,True,True
1-64nQzfaOQ,True,False
MRc2nxD_VmQ,False,False
31rKuXSP7rE,True,False
d9hzpzrtPGQ,True,False
oG1xjm0GZgQ,False,False
n8WxR94z6XE,True,False
yknQuRlto_w,False,False
6Zyt6tGIbGE,True,False
Z5Os0GQrxPo,False,False
l8EcUIFL-fI,True,False
XgaLlP0xmqE,False,False
52atEVz37X8,True,False
-UBPT4RxdbY,True,False
oEQEW2bFZEc,True,False
jtB-Jz47hQo,True,False
nUUVgWxeATs,True,False
Uo_2J8MAO3A,True,False
GhrYRKX71VQ,True,False
8MipshuAqFw,True,False
QpQvPmbvomM,True,False
quokl_4CGVY,True,False
o349LStO-0w,True,False
sRxdqUF7l8A,False,False
QtDsrWWavlo,True,False
J1ajih-sZnU,True,False
il7rY3Hl7OY,True,False
4umHDbuRiy0,True,False
OrnpSe4OChM,True,False
S-WR_XiVo50,True,False
dp34Rq95tes,True,False
MSYvXiJPr4c,True,False
jFNKnYJ5xEs,True,False
EEwuv3BzQ74,False,False
JnAf8_ooRww,True,False
b4yNa9rNJ48,False,False
dCqhZRmGr2A,True,False
2MdaKq6osl0,False,False
Fo8fF0lMPTI,True,False
E2bB_b_3PzE,True,False
U3Ix6efwN6o,False,False
2qbxEHx1_uA,True,False
9L7tBgDIK2M,False,False
7cQrR2AXDZw,False,False
vX_dKbl3jAY,True,False
9NmnEYDf-iM,False,False
lHfnRicccYg,False,False
IRr8V0qb250,True,False
rqKNui3xCEc,True,False
Kl6YIDWdd9s,True,False
pk5dW_XzIW4,False,False
9m1cTj9Oguk,False,False
saFeRjJZWKQ,False,False
d78bCb_IVEE,True,False
Y9mpxaLd9t0,True,False
60gTg1Vrcmc,False,False
b2e614soUd4,False,False
cdemSLE2yRA,True,False
0fcN28gUHNA,True,False
mwkNKKKtjEk,False,False
ASoT8sa2X9Q,True,False
LkfsiPwpmD4,False,False
LXrrC-6UqnM,False,False
mfT-UZCA6Tg,True,False
yl5bUgYEovU,True,False
pg5TPKUvtSU,True,False
537thkmWe2Q,True,False
jQa3Ypivu3E,True,False
m0PcjVwR0gE,True,False
5lWdNFmpHOQ,False,False
bIUjNvKpPxU,True,False
kbC_7P4uTmQ,True,False
VvRUbNbADSk,True,False
1fnW9D7B3xQ,True,False
tautyUIVhi4,True,False
DBMRRO0Kghw,True,False
hyesC22TS7I,True,False
nYyokt1g_Y4,True,False
cpW6Guan5Ek,False,False
9vFZOPdaL2E,True,False
5lw_2sFtLpg,True,False
9xPXYbcxQIc,True,False
jnARV3W59Uw,True,False
gRNcCCgnauI,False,False
bpWG0L0KY6U,True,False
PP35LH6gbEM,False,False
bNqvVPWkhoA,True,False
_j9qAhXfNAU,True,False
jvt3qLRfQs0,True,False
_j13d5eFgQk,False,False
Nk8N2c4qi-0,True,False
PedSRI_mA-U,True,False
o8ND1p9q-I0,False,False
aNFUN9XNshU,True,False
gRhB2Oiy0Nc,True,False
IpC6kRTh_ZA,True,True
gXnt9J079dA,False,True
6FZuph_PuhA,True,False
39lWYM4qZfo,False,False
7jjNb4l5AJM,False,False
nLTlX5jCzuo,False,True
3W9LC4jnhw8,False,False
u3w0OlEv9jg,False,False
ze9nD6fdxvk,True,False
cr6rDhh6iNA,True,False
vjXB8A26kLU,True,False
515OW6iP43M,True,False
wJojemVySk8,True,False
eCLk-2iArYc,True,False
cuFsg0vS7ps,True,False
I3cfxlrQOQE,False,False
miEj-DMqbJ4,True,False
SexdBMzmG-A,True,False
p2qirPIkGUY,True,False
Q5JcWCB10gw,True,False
tSRc0FLfXjQ,True,False
kLkV7sMu2B4,True,False
gWiS5uush0Q,True,False
ScoLATdgiw8,True,False
hJTy_8Dtbsc,True,False
HyLyCeNvosw,True,False
b1OlyLxrUbM,True,False
7tEL4snPyZw,True,False
3q5-7h9OpUY,False,False
rmz9Bpt51UQ,True,False
Ktm9wPev8Cs,False,False
Ku4pVszfD4Y,True,True
gR5HK878L-A,True,True
QAoq14NlDQc,True,False
hF1I7l3uJ8s,False,False
g90U6gPSWEs,False,False
KZzEwdINeI0,True,False
qatOIFIyFOY,True,False
v0-XRov3D2Y,True,False
ZJkIClxOY_o,True,False
UTpYD0yf81o,False,False
ixmxOlcrlUc,True,False
YfEmGCk0KLs,True,False
i-LHXnX__UI,True,False
E25UspOp2Oc,True,False
KxL2jMAFZXo,True,False
f3yMTEkLDh8,True,False
1Fr8nfeCeYI,True,False
M7_3bNTpCrY,True,False
ZG1ANp37MLg,True,False
6fcnm6nuStM,True,False
kGxOaDdg2kI,True,False
CjkCbqb1xHw,True,False
igxN6HmHj_s,False,False
vM6BAoPHUc8,False,False
3NZHyDSBeVk,True,False
sA4kUZGMcvQ,True,False
4o8Qk1NUiyQ,True,False
aO4OvZePQNg,True,False
4LW4NBGGi4w,True,False
LvRR9YFcUcc,True,False
NvwFmAHlHjs,True,False
dV1ZpZaO0fY,True,False
aamWEoYbxOg,True,False
JBJEPSUy7q0,True,False
uEjjBxruO-g,True,False
nea4YRP-ZVk,True,False
bzy98yP1oQg,True,False
8bBeMd-n_zw,True,False
YGBKZu9lZ3g,False,False
PHsYn9tvKW0,True,False
kYAqQGEHg7I,True,False
CybtZGQpjHA,True,False
UR1a1iZeE6U,True,False
BiIAoXrsA1U,True,False
FX9SNabYFEw,True,False
wxzlpGh74pk,True,False
oTtZpRFmwmg,False,False
ARUzoPWS4Uk,False,False
_x3NrpG0rsk,True,False
sxVYkUVtih4,True,False
pQNO6tvrUko,False,False
OS5BKETNqBI,False,False
_uwL4ViBXR0,False,False
kQ6ro08qVrs,False,False
jFP8T8yyt9o,False,False
xSwyrsNU-FM,False,False
Vu0G-LkQcO8,False,False
mii242r0WWQ,True,False
fZqBEK4lrtQ,False,False
pDWR5RkWRTY,False,False
IHJI9JX7bn8,True,False
jA5P7yY0P1M,False,False
MWnM8vjNYg4,False,False
KfLkAapbXkY,False,False
8q7I5oM6Yv8,False,False
Eus-Us9tlBA,False,False
4WspBsbiG_8,True,False
Mm0YYnFgHgw,True,False
LTwN1uKfCzo,True,False
4Lrupc88x1g,False,False
PI710LbSsxA,False,False
MzhsZbuNIW0,True,False
8prXNxNfEpY,True,False
NozBIUqf1MI,True,False
aDJJBMXiwiI,True,False
I7-c66mbzXA,True,False
_tstJ4h3z_s,False,False
CuIeHj145yo,False,False
lLXYoVu115Q,True,False
tw8lmY32xCg,False,False
w9J5_jwTZGA,False,False
xwzilP-rBtc,True,False
Cd3q6GPWq3U,True,False
BJLE8GGmY-I,True,False
z_0G8UFXA_Q,True,False
3Ph2D--ZeHQ,True,False
agIaF1oWaes,True,False
sCjJGc644XI,False,False
YJIkhMi_6PU,True,False
6Q8cm4zkEmQ,True,False
1YfwOQIKmM0,False,False
lFx0XtD2DvM,True,False
Bc7N_xjl8Ro,True,False
73NZpS0bekQ,True,False
y4CIn0jweuc,False,False
nreZTcz82NE,True,False
ZBbpq01r2t8,True,False
i0VRYK6_6go,True,False
YBIKw-DaEeM,True,False
UHqWAoUTLfE,True,False
zntqWGWZ0oU,True,False
FsnNUjElb3M,True,False
nmvsbA7aBGg,False,False
XcNc3z4tjhc,True,False
k2g4G7d-YXA,True,False
v_uXv-ZdRZY,True,False
horQyp6dpmM,False,False
fiwPoi_edY8,True,False
dnqCfM1ZTO4,True,False
CwocBsIxeQU,True,False
UWbMZZ1rajM,False,False
StwTAJFFmb4,True,False
74MPNPrwI2Q,True,False
eklaC9qmPXg,True,False
FwzYLu8YbCA,True,False
cF4zxFsBd48,True,False
-us9QmdkGpY,True,False
k_v2GoIYyPI,True,False
di6iFVOR2Fo,False,False
HlLlvgIIBT8,False,False
pP-bi71SztU,True,False
Hp4SAxhvoQU,True,False
nKuCM9R7I9M,True,False
wZf1igLzWBk,False,False
OtS3G108QvI,True,False
alwvXFjKxMk,True,False
11KDi7Gg4aA,True,False
eIAJD-qyv0k,True,False
p1cwDxFjkOU,True,False
v7TuNo8Yog8,False,False
rgpBcZOa5eE,True,False
IuzAZdJleEA,True,False
1gXx_WVk_SE,False,False
gr6QD-oJY6s,True,False
PDeHS7413uc,True,False
QllBbRPTsE0,True,False
CjPDAQ3qBIo,True,False
C-4u2ew9oFs,True,False
5T-gcqzJ9OM,True,False
DqNTqJym8-c,True,False
3d-GDvHhG24,False,False
o0Qz_w2tD5s,False,False
xyeZCGLguB0,False,False
dPr2xlImOek,False,False
j0TaG7PMsGA,False,False
TstYQ632_s0,True,False
sl84QEDS0z0,False,False
hLwSyZSnaRU,True,False
Xs63XM19BBc,True,False
w0hpoNvjRVI,True,False
tX6hulGDroI,False,False
oQdq0cVHnMM,True,False
50VNCymT-Cs,False,False
o814IHPswrQ,False,False
UkI4KejmSfY,False,False
9zFfRSeA1ls,False,False
PMH8T8b2V-U,True,False
wE6pBx1G_2g,False,False
d1yTyAh8IA8,False,False
3mPLo5GnqPo,True,False
AZb69irensI,False,False
npoyc_X5zO8,True,False
destZtxNdDE,True,False
fVIh1MFWDVw,False,False
F4bwCwvi_wA,False,False
usUd1irCMnI,False,False
gL5qJece-Sw,False,False
jLNrvmXboj8,False,False
1QQBB3cwNM0,True,False
OeY8cfe7kBI,False,False
GD4a4Q8Mokw,True,False
zDmmHPkIlSU,True,False
uhmdn_a2WUs,True,False
MUErvARaaxA,True,False
twSvd5bQLDw,True,False
fRfSX-t9R3w,True,False
41JCpzvnn_0,True,False
q45vl30wy9o,True,False
GfXu2rR6SbI,True,False
tGTVs4C-xBk,False,False
z1X7QtmXi5g,True,False
fyGySC_wJSQ,True,False
j7LrDFWQYDc,True,False
HAgXEUR0O_g,True,False
wwnhvHyXl2c,True,False
HbB1tP8FrVI,True,False
DFlsfelYukI,False,False
VV85n-ebuUU,True,False
bArru_wcB14,False,False
8f-Bt7CnWNQ,False,False
wf4Rp64RnGI,True,False
AEWc9n9xC64,False,False
DKnwyVR4P88,True,False
CmwLpNlNzvI,True,False
_jfuK9Y-cYk,True,False
ztvsfB5kbAI,True,False
POwZor0UMGw,True,False
nnR-bc8Ryhc,True,False
4rJrP3Qy6aM,False,False
WFzJAy0SlD0,True,False
85ggUJg-zEY,False,False
Fp1084O4HBA,True,False
MPXgNCefknI,True,False
rgJ_U5t91Jo,True,False
BMyKWa3fRSA,True,False
7vvMZ7bwzyU,True,False
pS0K0bE2Hes,True,False
2QgConM3bR8,True,False
0JPqKAgq57U,False,False
cf0fHJrv6ik,True,False
LKOj1xRvPow,False,False
TSshNC-ZI6Q,True,False
ucjoP0X362o,True,False
hkv_ZGC5wus,True,False
jeBLY4cm2Vk,True,False
bHzRPhvy2EQ,True,False
WtuEsOP4WB0,True,False
wgS7lMr2WEw,True,False
GVOMkFh4KBs,True,False
fPaLab42z1s,True,False
Dr9zktPtElk,True,False
T8amVh8TArk,True,False
ZTsMXca5iPQ,True,False
jihg9XP5d1U,True,False
0dFSvjPULb4,True,False
7zGZClLbBYI,True,False
EQgV566Tt4M,True,False
rl4j30Cd-60,False,False
SVM51DoWagE,False,False
rog27JUOaa4,True,False
